REPORT_DATE,WARD,LIVES_LOST,POSITIVE_CASES,TOTAL_TESTS,LOAD_TIME,OBJECTID
2021/01/03 05:00:00+00,Homeless,23,,,2021/01/20 16:15:05+00,2886
2021/01/04 05:00:00+00,Homeless,23,,,2021/01/20 16:15:05+00,2887
2021/01/05 05:00:00+00,Homeless,23,,,2021/01/20 16:15:05+00,2888
2021/01/06 05:00:00+00,Homeless,23,,,2021/01/20 16:15:05+00,2889
2021/01/07 05:00:00+00,Homeless,23,,,2021/01/20 16:15:05+00,2890
2021/01/08 05:00:00+00,Homeless,23,,,2021/01/20 16:15:05+00,2891
2021/01/09 05:00:00+00,Homeless,23,,,2021/01/20 16:15:05+00,2892
2021/01/10 05:00:00+00,Homeless,23,,,2021/01/20 16:15:05+00,2893
2021/01/11 05:00:00+00,Homeless,23,,,2021/01/20 16:15:05+00,2894
2021/01/12 05:00:00+00,Homeless,23,,,2021/01/20 16:15:05+00,2895
2021/01/13 05:00:00+00,Homeless,23,,,2021/01/20 16:15:05+00,2896
2021/01/14 05:00:00+00,Homeless,23,,,2021/01/20 16:15:05+00,2897
2021/01/15 05:00:00+00,Homeless,23,,,2021/01/20 16:15:05+00,2898
2021/01/16 05:00:00+00,Homeless,23,,,2021/01/20 16:15:05+00,2899
2021/01/17 05:00:00+00,Homeless,23,,,2021/01/20 16:15:05+00,2900
2021/01/18 05:00:00+00,Homeless,23,,,2021/01/20 16:15:05+00,2901
1970/01/01 00:00:00+00,Homeless,,,,2021/01/20 16:15:05+00,2902
2020/03/31 04:00:00+00,Unknown,,25,,2021/01/20 16:15:05+00,2903
2020/04/01 04:00:00+00,Unknown,,24,,2021/01/20 16:15:05+00,2904
2020/04/02 04:00:00+00,Unknown,,40,,2021/01/20 16:15:05+00,2905
2020/04/03 04:00:00+00,Unknown,,40,,2021/01/20 16:15:05+00,2906
2020/04/04 04:00:00+00,Unknown,,71,,2021/01/20 16:15:05+00,2907
2020/04/05 04:00:00+00,Unknown,,44,,2021/01/20 16:15:05+00,2908
2020/04/06 04:00:00+00,Unknown,,45,,2021/01/20 16:15:05+00,2909
2020/04/07 04:00:00+00,Unknown,,51,,2021/01/20 16:15:05+00,2910
2020/04/08 04:00:00+00,Unknown,,21,,2021/01/20 16:15:05+00,2911
2020/04/09 04:00:00+00,Unknown,,42,,2021/01/20 16:15:05+00,2912
2020/04/10 04:00:00+00,Unknown,,33,,2021/01/20 16:15:05+00,2913
2020/04/11 04:00:00+00,Unknown,,18,,2021/01/20 16:15:05+00,2914
2020/04/12 04:00:00+00,Unknown,,29,,2021/01/20 16:15:05+00,2915
2020/04/13 04:00:00+00,Unknown,,86,,2021/01/20 16:15:05+00,2916
2020/04/14 04:00:00+00,Unknown,,92,,2021/01/20 16:15:05+00,2917
2020/04/15 04:00:00+00,Unknown,,57,,2021/01/20 16:15:05+00,2918
2020/04/16 04:00:00+00,Unknown,,25,,2021/01/20 16:15:05+00,2919
2020/04/17 04:00:00+00,Unknown,,34,,2021/01/20 16:15:05+00,2920
2020/04/18 04:00:00+00,Unknown,,45,,2021/01/20 16:15:05+00,2921
2020/04/19 04:00:00+00,Unknown,0,54,,2021/01/20 16:15:05+00,2922
2020/04/20 04:00:00+00,Unknown,0,72,,2021/01/20 16:15:05+00,2923
2020/04/21 04:00:00+00,Unknown,0,89,,2021/01/20 16:15:05+00,2924
2020/04/22 04:00:00+00,Unknown,0,97,,2021/01/20 16:15:05+00,2925
2020/04/23 04:00:00+00,Unknown,0,110,,2021/01/20 16:15:05+00,2926
2020/04/24 04:00:00+00,Unknown,0,134,,2021/01/20 16:15:05+00,2927
2020/04/25 04:00:00+00,Unknown,0,134,,2021/01/20 16:15:05+00,2928
2020/04/26 04:00:00+00,Unknown,0,150,,2021/01/20 16:15:05+00,2929
2020/04/27 04:00:00+00,Unknown,0,132,,2021/01/20 16:15:05+00,2930
2020/04/28 04:00:00+00,Unknown,0,40,,2021/01/20 16:15:05+00,2931
2020/04/29 04:00:00+00,Unknown,0,46,,2021/01/20 16:15:05+00,2932
2020/04/30 04:00:00+00,Unknown,0,60,,2021/01/20 16:15:05+00,2933
2020/05/01 04:00:00+00,Unknown,0,66,,2021/01/20 16:15:05+00,2934
2020/05/02 04:00:00+00,Unknown,0,79,,2021/01/20 16:15:05+00,2935
2020/05/03 04:00:00+00,Unknown,0,71,,2021/01/20 16:15:05+00,2936
2020/05/04 04:00:00+00,Unknown,0,71,,2021/01/20 16:15:05+00,2937
2020/05/05 04:00:00+00,Unknown,0,73,,2021/01/20 16:15:05+00,2938
2020/05/06 04:00:00+00,Unknown,0,73,,2021/01/20 16:15:05+00,2939
2020/05/07 04:00:00+00,Unknown,0,74,,2021/01/20 16:15:05+00,2940
2020/05/08 04:00:00+00,Unknown,0,71,,2021/01/20 16:15:05+00,2941
2020/05/09 04:00:00+00,Unknown,0,79,,2021/01/20 16:15:05+00,2942
2020/05/10 04:00:00+00,Unknown,0,82,,2021/01/20 16:15:05+00,2943
2020/05/11 04:00:00+00,Unknown,0,83,,2021/01/20 16:15:05+00,2944
2020/05/12 04:00:00+00,Unknown,0,83,,2021/01/20 16:15:05+00,2945
2020/05/13 04:00:00+00,Unknown,0,95,,2021/01/20 16:15:05+00,2946
2020/05/14 04:00:00+00,Unknown,0,95,,2021/01/20 16:15:05+00,2947
2020/05/15 04:00:00+00,Unknown,0,101,,2021/01/20 16:15:05+00,2948
2020/05/16 04:00:00+00,Unknown,0,103,,2021/01/20 16:15:05+00,2949
2020/05/17 04:00:00+00,Unknown,0,102,,2021/01/20 16:15:05+00,2950
2020/05/18 04:00:00+00,Unknown,0,116,,2021/01/20 16:15:05+00,2951
2020/05/19 04:00:00+00,Unknown,0,118,1422,2021/01/20 16:15:05+00,2952
2020/05/20 04:00:00+00,Unknown,0,120,1572,2021/01/20 16:15:05+00,2953
2020/05/21 04:00:00+00,Unknown,0,122,,2021/01/20 16:15:05+00,2954
2020/05/22 04:00:00+00,Unknown,0,123,,2021/01/20 16:15:05+00,2955
2020/05/23 04:00:00+00,Unknown,0,126,,2021/01/20 16:15:05+00,2956
2020/05/24 04:00:00+00,Unknown,,128,,2021/01/20 16:15:05+00,2957
2020/05/25 04:00:00+00,Unknown,0,129,1982,2021/01/20 16:15:05+00,2958
2020/05/26 04:00:00+00,Unknown,0,131,2171,2021/01/20 16:15:05+00,2959
2020/05/27 04:00:00+00,Unknown,0,136,,2021/01/20 16:15:05+00,2960
2020/05/28 04:00:00+00,Unknown,0,137,,2021/01/20 16:15:05+00,2961
2020/05/29 04:00:00+00,Unknown,0,149,2203,2021/01/20 16:15:05+00,2962
2020/05/30 04:00:00+00,Unknown,0,154,2517,2021/01/20 16:15:05+00,2963
2020/05/31 04:00:00+00,Unknown,0,143,,2021/01/20 16:15:05+00,2964
2020/06/01 04:00:00+00,Unknown,0,145,2529,2021/01/20 16:15:05+00,2965
2020/06/02 04:00:00+00,Unknown,0,145,2565,2021/01/20 16:15:05+00,2966
2020/06/03 04:00:00+00,Unknown,0,155,2642,2021/01/20 16:15:05+00,2967
2020/06/04 04:00:00+00,Unknown,0,153,2684,2021/01/20 16:15:05+00,2968
2020/06/05 04:00:00+00,Unknown,0,156,2727,2021/01/20 16:15:05+00,2969
2020/06/06 04:00:00+00,Unknown,0,157,2951,2021/01/20 16:15:05+00,2970
2020/06/07 04:00:00+00,Unknown,0,164,3156,2021/01/20 16:15:05+00,2971
2020/06/08 04:00:00+00,Unknown,0,168,3397,2021/01/20 16:15:05+00,2972
2020/06/09 04:00:00+00,Unknown,0,170,3397,2021/01/20 16:15:05+00,2973
2020/06/10 04:00:00+00,Unknown,0,173,3397,2021/01/20 16:15:05+00,2974
2020/06/11 04:00:00+00,Unknown,0,173,3863,2021/01/20 16:15:05+00,2975
2020/06/12 04:00:00+00,Unknown,0,176,3873,2021/01/20 16:15:05+00,2976
2020/06/13 04:00:00+00,Unknown,0,175,4156,2021/01/20 16:15:05+00,2977
2020/06/14 04:00:00+00,Unknown,0,175,4202,2021/01/20 16:15:05+00,2978
2020/06/15 04:00:00+00,Unknown,0,158,4140,2021/01/20 16:15:05+00,2979
2020/06/16 04:00:00+00,Unknown,0,159,4271,2021/01/20 16:15:05+00,2980
2020/06/17 04:00:00+00,Unknown,0,162,4402,2021/01/20 16:15:05+00,2981
2020/06/18 04:00:00+00,Unknown,0,163,4423,2021/01/20 16:15:05+00,2982
2020/06/19 04:00:00+00,Unknown,0,164,5282,2021/01/20 16:15:05+00,2983
2020/06/20 04:00:00+00,Unknown,0,165,5426,2021/01/20 16:15:05+00,2984
2020/06/21 04:00:00+00,Unknown,0,166,5550,2021/01/20 16:15:05+00,2985
2020/06/22 04:00:00+00,Unknown,0,166,5578,2021/01/20 16:15:05+00,2986
2020/06/23 04:00:00+00,Unknown,0,166,5485,2021/01/20 16:15:05+00,2987
2020/06/24 04:00:00+00,Unknown,0,166,5499,2021/01/20 16:15:05+00,2988
2020/06/25 04:00:00+00,Unknown,0,167,5655,2021/01/20 16:15:05+00,2989
2020/06/26 04:00:00+00,Unknown,0,164,5831,2021/01/20 16:15:05+00,2990
2020/06/27 04:00:00+00,Unknown,0,164,5901,2021/01/20 16:15:05+00,2991
2020/06/28 04:00:00+00,Unknown,0,165,5995,2021/01/20 16:15:05+00,2992
2020/06/29 04:00:00+00,Unknown,0,165,6131,2021/01/20 16:15:05+00,2993
2020/06/30 04:00:00+00,Unknown,0,166,6216,2021/01/20 16:15:05+00,2994
2020/07/01 04:00:00+00,Unknown,0,167,6346,2021/01/20 16:15:05+00,2995
2020/07/02 04:00:00+00,Unknown,0,169,6493,2021/01/20 16:15:05+00,2996
2020/07/03 04:00:00+00,Unknown,0,170,6639,2021/01/20 16:15:05+00,2997
2020/07/04 04:00:00+00,Unknown,0,171,6675,2021/01/20 16:15:05+00,2998
2020/07/05 04:00:00+00,Unknown,0,171,6676,2021/01/20 16:15:05+00,2999
2020/07/06 04:00:00+00,Unknown,0,173,6709,2021/01/20 16:15:05+00,3000
2020/07/07 04:00:00+00,Unknown,0,173,6922,2021/01/20 16:15:05+00,3001
2020/07/08 04:00:00+00,Unknown,0,175,,2021/01/20 16:15:05+00,3002
2020/07/09 04:00:00+00,Unknown,0,179,7644,2021/01/20 16:15:05+00,3003
2020/07/10 04:00:00+00,Unknown,0,178,8167,2021/01/20 16:15:05+00,3004
2020/07/11 04:00:00+00,Unknown,0,178,8192,2021/01/20 16:15:05+00,3005
2020/07/12 04:00:00+00,Unknown,0,184,8552,2021/01/20 16:15:05+00,3006
2020/07/13 04:00:00+00,Unknown,0,179,8570,2021/01/20 16:15:05+00,3007
2020/07/14 04:00:00+00,Unknown,0,180,8736,2021/01/20 16:15:05+00,3008
2020/07/15 04:00:00+00,Unknown,1,179,8737,2021/01/20 16:15:05+00,3009
2020/07/16 04:00:00+00,Unknown,1,179,8788,2021/01/20 16:15:05+00,3010
2020/07/17 04:00:00+00,Unknown,1,179,8348,2021/01/20 16:15:05+00,3011
2020/07/18 04:00:00+00,Unknown,1,179,8407,2021/01/20 16:15:05+00,3012
2020/07/19 04:00:00+00,Unknown,1,184,8747,2021/01/20 16:15:05+00,3013
2020/07/20 04:00:00+00,Unknown,1,204,9272,2021/01/20 16:15:05+00,3014
2020/07/21 04:00:00+00,Unknown,1,207,9496,2021/01/20 16:15:05+00,3015
2020/07/22 04:00:00+00,Unknown,1,214,9732,2021/01/20 16:15:05+00,3016
2020/07/23 04:00:00+00,Unknown,1,214,9876,2021/01/20 16:15:05+00,3017
2020/07/24 04:00:00+00,Unknown,1,215,10161,2021/01/20 16:15:05+00,3018
2020/07/25 04:00:00+00,Unknown,1,219,10451,2021/01/20 16:15:05+00,3019
2020/07/26 04:00:00+00,Unknown,1,219,10495,2021/01/20 16:15:05+00,3020
2020/07/27 04:00:00+00,Unknown,1,220,10552,2021/01/20 16:15:05+00,3021
2020/07/28 04:00:00+00,Unknown,1,222,10636,2021/01/20 16:15:05+00,3022
2020/07/29 04:00:00+00,Unknown,1,224,10851,2021/01/20 16:15:05+00,3023
2020/07/30 04:00:00+00,Unknown,1,224,11013,2021/01/20 16:15:05+00,3024
2020/07/31 04:00:00+00,Unknown,1,224,11134,2021/01/20 16:15:05+00,3025
2020/08/01 04:00:00+00,Unknown,1,228,11280,2021/01/20 16:15:05+00,3026
2020/08/02 04:00:00+00,Unknown,1,227,11387,2021/01/20 16:15:05+00,3027
2020/08/03 04:00:00+00,Unknown,1,228,11533,2021/01/20 16:15:05+00,3028
2020/08/04 04:00:00+00,Unknown,1,227,11653,2021/01/20 16:15:05+00,3029
2020/08/05 04:00:00+00,Unknown,1,227,11878,2021/01/20 16:15:05+00,3030
2020/08/06 04:00:00+00,Unknown,1,225,12229,2021/01/20 16:15:05+00,3031
2020/08/07 04:00:00+00,Unknown,1,225,12367,2021/01/20 16:15:05+00,3032
2020/08/08 04:00:00+00,Unknown,1,228,12456,2021/01/20 16:15:05+00,3033
2020/08/09 04:00:00+00,Unknown,1,231,12507,2021/01/20 16:15:05+00,3034
2020/08/10 04:00:00+00,Unknown,1,233,13336,2021/01/20 16:15:05+00,3035
2020/08/11 04:00:00+00,Unknown,1,233,12729,2021/01/20 16:15:05+00,3036
2020/08/12 04:00:00+00,Unknown,1,236,12844,2021/01/20 16:15:05+00,3037
2020/08/13 04:00:00+00,Unknown,1,236,12955,2021/01/20 16:15:05+00,3038
2020/08/14 04:00:00+00,Unknown,1,237,13122,2021/01/20 16:15:05+00,3039
2020/08/15 04:00:00+00,Unknown,1,239,13166,2021/01/20 16:15:05+00,3040
2020/08/16 04:00:00+00,Unknown,1,239,13173,2021/01/20 16:15:05+00,3041
2020/08/17 04:00:00+00,Unknown,1,239,13268,2021/01/20 16:15:05+00,3042
2020/08/18 04:00:00+00,Unknown,1,240,13321,2021/01/20 16:15:05+00,3043
2020/08/19 04:00:00+00,Unknown,1,240,13400,2021/01/20 16:15:05+00,3044
2020/08/20 04:00:00+00,Unknown,1,241,13636,2021/01/20 16:15:05+00,3045
2020/08/21 04:00:00+00,Unknown,1,244,13832,2021/01/20 16:15:05+00,3046
2020/08/22 04:00:00+00,Unknown,1,245,13915,2021/01/20 16:15:05+00,3047
2020/08/23 04:00:00+00,Unknown,1,245,14089,2021/01/20 16:15:05+00,3048
2020/08/24 04:00:00+00,Unknown,1,246,14239,2021/01/20 16:15:05+00,3049
2020/08/25 04:00:00+00,Unknown,1,247,14404,2021/01/20 16:15:05+00,3050
2020/08/26 04:00:00+00,Unknown,1,249,14170,2021/01/20 16:15:05+00,3051
2020/08/27 04:00:00+00,Unknown,1,252,14751,2021/01/20 16:15:05+00,3052
2020/08/28 04:00:00+00,Unknown,1,254,14870,2021/01/20 16:15:05+00,3053
2020/08/29 04:00:00+00,Unknown,1,254,14934,2021/01/20 16:15:05+00,3054
2020/08/30 04:00:00+00,Unknown,1,255,14689,2021/01/20 16:15:05+00,3055
2020/08/31 04:00:00+00,Unknown,1,258,15149,2021/01/20 16:15:05+00,3056
2020/09/01 04:00:00+00,Unknown,1,257,15340,2021/01/20 16:15:05+00,3057
2020/09/02 04:00:00+00,Unknown,1,259,15437,2021/01/20 16:15:05+00,3058
2020/09/03 04:00:00+00,Unknown,1,257,15545,2021/01/20 16:15:05+00,3059
2020/09/04 04:00:00+00,Unknown,1,259,15551,2021/01/20 16:15:05+00,3060
2020/09/05 04:00:00+00,Unknown,1,260,15786,2021/01/20 16:15:05+00,3061
2020/09/06 04:00:00+00,Unknown,1,259,16611,2021/01/20 16:15:05+00,3062
2020/09/07 04:00:00+00,Unknown,1,259,16296,2021/01/20 16:15:05+00,3063
2020/09/08 04:00:00+00,Unknown,1,261,16440,2021/01/20 16:15:05+00,3064
2020/09/09 04:00:00+00,Unknown,1,262,16560,2021/01/20 16:15:05+00,3065
2020/09/10 04:00:00+00,Unknown,1,262,16465,2021/01/20 16:15:05+00,3066
2020/09/11 04:00:00+00,Unknown,1,264,17206,2021/01/20 16:15:05+00,3067
2020/09/12 04:00:00+00,Unknown,1,263,17472,2021/01/20 16:15:05+00,3068
2020/09/13 04:00:00+00,Unknown,1,262,17747,2021/01/20 16:15:05+00,3069
2020/09/14 04:00:00+00,Unknown,1,263,18023,2021/01/20 16:15:05+00,3070
2020/09/15 04:00:00+00,Unknown,1,264,18381,2021/01/20 16:15:05+00,3071
2020/09/16 04:00:00+00,Unknown,1,265,18684,2021/01/20 16:15:05+00,3072
2020/09/17 04:00:00+00,Unknown,1,266,18931,2021/01/20 16:15:05+00,3073
2020/09/18 04:00:00+00,Unknown,1,270,19358,2021/01/20 16:15:05+00,3074
2020/09/19 04:00:00+00,Unknown,1,268,19983,2021/01/20 16:15:05+00,3075
2020/09/20 04:00:00+00,Unknown,1,268,20740,2021/01/20 16:15:05+00,3076
2020/09/21 04:00:00+00,Unknown,1,268,20176,2021/01/20 16:15:05+00,3077
2020/09/22 04:00:00+00,Unknown,1,272,20438,2021/01/20 16:15:05+00,3078
2020/09/23 04:00:00+00,Unknown,1,276,21209,2021/01/20 16:15:05+00,3079
2020/09/24 04:00:00+00,Unknown,1,278,21863,2021/01/20 16:15:05+00,3080
2020/09/25 04:00:00+00,Unknown,1,277,22064,2021/01/20 16:15:05+00,3081
2020/09/26 04:00:00+00,Unknown,1,282,22439,2021/01/20 16:15:05+00,3082
2020/09/27 04:00:00+00,Unknown,1,283,22853,2021/01/20 16:15:05+00,3083
2020/09/28 04:00:00+00,Unknown,1,283,22958,2021/01/20 16:15:05+00,3084
2020/09/29 04:00:00+00,Unknown,1,284,23277,2021/01/20 16:15:05+00,3085
2020/09/30 04:00:00+00,Unknown,1,284,23484,2021/01/20 16:15:05+00,3086
2020/10/01 04:00:00+00,Unknown,1,286,23977,2021/01/20 16:15:05+00,3087
2020/10/02 04:00:00+00,Unknown,1,286,24277,2021/01/20 16:15:05+00,3088
2020/10/03 04:00:00+00,Unknown,1,287,24538,2021/01/20 16:15:05+00,3089
2020/10/04 04:00:00+00,Unknown,1,288,24815,2021/01/20 16:15:05+00,3090
2020/10/05 04:00:00+00,Unknown,1,289,25409,2021/01/20 16:15:05+00,3091
2020/10/06 04:00:00+00,Unknown,1,291,25878,2021/01/20 16:15:05+00,3092
2020/10/07 04:00:00+00,Unknown,1,294,26406,2021/01/20 16:15:05+00,3093
2020/10/08 04:00:00+00,Unknown,1,291,26881,2021/01/20 16:15:05+00,3094
2020/10/09 04:00:00+00,Unknown,1,298,27369,2021/01/20 16:15:05+00,3095
2020/10/10 04:00:00+00,Unknown,1,301,27792,2021/01/20 16:15:05+00,3096
2020/10/11 04:00:00+00,Unknown,1,302,27951,2021/01/20 16:15:05+00,3097
2020/10/12 04:00:00+00,Unknown,1,304,28460,2021/01/20 16:15:05+00,3098
2020/10/13 04:00:00+00,Unknown,1,308,28801,2021/01/20 16:15:05+00,3099
2020/10/14 04:00:00+00,Unknown,1,310,29225,2021/01/20 16:15:05+00,3100
2020/10/15 04:00:00+00,Unknown,1,318,30231,2021/01/20 16:15:05+00,3101
2020/10/16 04:00:00+00,Unknown,1,319,30848,2021/01/20 16:15:05+00,3102
2020/10/17 04:00:00+00,Unknown,1,320,31152,2021/01/20 16:15:05+00,3103
2020/10/18 04:00:00+00,Unknown,1,321,31597,2021/01/20 16:15:05+00,3104
2020/10/19 04:00:00+00,Unknown,1,320,31770,2021/01/20 16:15:05+00,3105
2020/10/20 04:00:00+00,Unknown,1,337,32133,2021/01/20 16:15:05+00,3106
2020/10/21 04:00:00+00,Unknown,1,331,32902,2021/01/20 16:15:05+00,3107
2020/10/22 04:00:00+00,Unknown,1,332,33277,2021/01/20 16:15:05+00,3108
2020/10/23 04:00:00+00,Unknown,1,338,34409,2021/01/20 16:15:05+00,3109
2020/10/24 04:00:00+00,Unknown,1,338,34946,2021/01/20 16:15:05+00,3110
2020/10/25 04:00:00+00,Unknown,1,339,35387,2021/01/20 16:15:05+00,3111
2020/10/26 04:00:00+00,Unknown,1,339,35628,2021/01/20 16:15:05+00,3112
2020/10/27 04:00:00+00,Unknown,1,341,35858,2021/01/20 16:15:05+00,3113
2020/10/28 04:00:00+00,Unknown,1,340,36191,2021/01/20 16:15:05+00,3114
2020/10/29 04:00:00+00,Unknown,1,341,36594,2021/01/20 16:15:05+00,3115
2020/10/30 04:00:00+00,Unknown,1,347,37113,2021/01/20 16:15:05+00,3116
2020/10/31 04:00:00+00,Unknown,1,351,38123,2021/01/20 16:15:05+00,3117
2020/11/01 04:00:00+00,Unknown,1,350,38409,2021/01/20 16:15:05+00,3118
2020/11/02 05:00:00+00,Unknown,1,353,38775,2021/01/20 16:15:05+00,3119
2020/11/03 05:00:00+00,Unknown,1,354,39096,2021/01/20 16:15:05+00,3120
2020/11/04 05:00:00+00,Unknown,1,357,39548,2021/01/20 16:15:05+00,3121
2020/11/05 05:00:00+00,Unknown,1,356,39706,2021/01/20 16:15:05+00,3122
2020/11/06 05:00:00+00,Unknown,1,357,40070,2021/01/20 16:15:05+00,3123
2020/11/07 05:00:00+00,Unknown,1,360,40451,2021/01/20 16:15:05+00,3124
2020/11/08 05:00:00+00,Unknown,1,360,40606,2021/01/20 16:15:05+00,3125
2020/11/09 05:00:00+00,Unknown,1,361,40711,2021/01/20 16:15:05+00,3126
2020/11/10 05:00:00+00,Unknown,1,366,40817,2021/01/20 16:15:05+00,3127
2020/11/11 05:00:00+00,Unknown,1,367,41017,2021/01/20 16:15:05+00,3128
2020/11/12 05:00:00+00,Unknown,1,373,41553,2021/01/20 16:15:05+00,3129
2020/11/13 05:00:00+00,Unknown,1,345,41813,2021/01/20 16:15:05+00,3130
2020/11/14 05:00:00+00,Unknown,1,350,42055,2021/01/20 16:15:05+00,3131
2020/11/15 05:00:00+00,Unknown,1,350,42325,2021/01/20 16:15:05+00,3132
2020/11/16 05:00:00+00,Unknown,1,352,42688,2021/01/20 16:15:05+00,3133
2020/11/17 05:00:00+00,Unknown,1,356,43195,2021/01/20 16:15:05+00,3134
2020/11/18 05:00:00+00,Unknown,1,358,43687,2021/01/20 16:15:05+00,3135
2020/11/19 05:00:00+00,Unknown,1,368,44619,2021/01/20 16:15:05+00,3136
2020/11/20 05:00:00+00,Unknown,1,368,44994,2021/01/20 16:15:05+00,3137
2020/11/21 05:00:00+00,Unknown,1,376,45528,2021/01/20 16:15:05+00,3138
2020/11/22 05:00:00+00,Unknown,1,381,46016,2021/01/20 16:15:05+00,3139
2020/11/23 05:00:00+00,Unknown,1,385,46309,2021/01/20 16:15:05+00,3140
2020/11/24 05:00:00+00,Unknown,1,386,46457,2021/01/20 16:15:05+00,3141
2020/11/25 05:00:00+00,Unknown,1,376,46505,2021/01/20 16:15:05+00,3142
2020/11/26 05:00:00+00,Unknown,1,384,47143,2021/01/20 16:15:05+00,3143
2020/11/27 05:00:00+00,Unknown,1,405,48144,2021/01/20 16:15:05+00,3144
2020/11/28 05:00:00+00,Unknown,1,409,48434,2021/01/20 16:15:05+00,3145
2020/11/29 05:00:00+00,Unknown,1,412,49000,2021/01/20 16:15:05+00,3146
2020/11/30 05:00:00+00,Unknown,1,412,49110,2021/01/20 16:15:05+00,3147
2020/12/01 05:00:00+00,Unknown,1,417,49748,2021/01/20 16:15:05+00,3148
2020/12/02 05:00:00+00,Unknown,1,424,50184,2021/01/20 16:15:05+00,3149
2020/12/03 05:00:00+00,Unknown,1,444,55023,2021/01/20 16:15:05+00,3150
2020/12/04 05:00:00+00,Unknown,1,447,51747,2021/01/20 16:15:05+00,3151
2020/12/05 05:00:00+00,Unknown,1,460,53012,2021/01/20 16:15:05+00,3152
2020/12/06 05:00:00+00,Unknown,1,456,53175,2021/01/20 16:15:05+00,3153
2020/12/07 05:00:00+00,Unknown,1,461,53782,2021/01/20 16:15:05+00,3154
2020/12/08 05:00:00+00,Unknown,1,463,54278,2021/01/20 16:15:05+00,3155
2020/12/09 05:00:00+00,Unknown,1,475,55037,2021/01/20 16:15:05+00,3156
2020/12/10 05:00:00+00,Unknown,1,484,55482,2021/01/20 16:15:05+00,3157
2020/12/11 05:00:00+00,Unknown,1,491,56159,2021/01/20 16:15:05+00,3158
2020/12/12 05:00:00+00,Unknown,1,494,57086,2021/01/20 16:15:05+00,3159
2020/12/13 05:00:00+00,Unknown,1,491,57343,2021/01/20 16:15:05+00,3160
2020/12/14 05:00:00+00,Unknown,1,501,58152,2021/01/20 16:15:05+00,3161
2020/12/15 05:00:00+00,Unknown,1,522,58817,2021/01/20 16:15:05+00,3162
2020/12/16 05:00:00+00,Unknown,1,539,59597,2021/01/20 16:15:05+00,3163
