Date,Ward_1_Cases,Ward_1_Cases_3D_Avg,Ward_1_Cases_1W_Avg,Ward_1_Cases_2W_Avg,Ward_2_Cases,Ward_2_Cases_3D_Avg,Ward_2_Cases_1W_Avg,Ward_2_Cases_2W_Avg,Ward_3_Cases,Ward_3_Cases_3D_Avg,Ward_3_Cases_1W_Avg,Ward_3_Cases_2W_Avg,Ward_4_Cases,Ward_4_Cases_3D_Avg,Ward_4_Cases_1W_Avg,Ward_4_Cases_2W_Avg,Ward_5_Cases,Ward_5_Cases_3D_Avg,Ward_5_Cases_1W_Avg,Ward_5_Cases_2W_Avg,Ward_6_Cases,Ward_6_Cases_3D_Avg,Ward_6_Cases_1W_Avg,Ward_6_Cases_2W_Avg,Ward_7_Cases,Ward_7_Cases_3D_Avg,Ward_7_Cases_1W_Avg,Ward_7_Cases_2W_Avg,Ward_8_Cases,Ward_8_Cases_3D_Avg,Ward_8_Cases_1W_Avg,Ward_8_Cases_2W_Avg
2020-08-24,1812.0,1809.6666666666667,1800.142857142857,1782.7857142857142,841.0,836.6666666666666,825.4285714285714,811.6428571428571,638.0,635.3333333333334,630.4285714285714,621.7142857142857,2682.0,2671.3333333333335,2653.5714285714284,2623.3571428571427,2077.0,2072.6666666666665,2055.8571428571427,2026.0,1326.0,1316.3333333333333,1304.7142857142858,1286.5714285714287,2039.0,2031.6666666666667,2011.2857142857142,1976.2857142857142,2023.0,2018.6666666666667,2001.142857142857,1971.4285714285713
2020-08-25,1819.0,1813.6666666666667,1805.4285714285713,1787.5714285714287,843.0,840.3333333333334,830.1428571428571,815.3571428571429,639.0,637.3333333333334,633.1428571428571,624.4285714285714,2687.0,2680.6666666666665,2662.285714285714,2632.1428571428573,2080.0,2076.3333333333335,2062.5714285714284,2034.642857142857,1336.0,1326.3333333333333,1311.7142857142858,1293.142857142857,2042.0,2037.6666666666667,2020.0,1986.357142857143,2029.0,2023.3333333333333,2008.857142857143,1979.642857142857
2020-08-26,1838.0,1823.0,1812.142857142857,1793.5,853.0,845.6666666666666,835.4285714285714,819.6428571428571,646.0,641.0,636.0,627.2142857142857,2693.0,2687.3333333333335,2670.714285714286,2641.0,2093.0,2083.3333333333335,2070.5714285714284,2043.0714285714287,1339.0,1333.6666666666667,1318.0,1299.0714285714287,2044.0,2041.6666666666667,2027.857142857143,1995.642857142857,2039.0,2030.3333333333333,2017.142857142857,1988.2142857142858
2020-08-27,1838.0,1831.6666666666667,1818.0,1798.9285714285713,854.0,850.0,840.4285714285714,824.0,652.0,645.6666666666666,639.2857142857143,629.9285714285714,2699.0,2693.0,2678.4285714285716,2648.9285714285716,2104.0,2092.3333333333335,2078.714285714286,2051.214285714286,1348.0,1341.0,1325.2857142857142,1305.0,2054.0,2046.6666666666667,2035.2857142857142,2004.2857142857142,2051.0,2039.6666666666667,2025.5714285714287,1996.357142857143
2020-08-28,1844.0,1840.0,1824.0,1804.5,861.0,856.0,845.8571428571429,828.7142857142857,655.0,651.0,642.5714285714286,632.7857142857143,2709.0,2700.3333333333335,2686.0,2657.0,2121.0,2106.0,2088.0,2060.4285714285716,1354.0,1347.0,1332.2857142857142,1310.9285714285713,2067.0,2055.0,2043.142857142857,2012.9285714285713,2060.0,2050.0,2033.5714285714287,2004.857142857143
2020-08-29,1844.0,1842.0,1829.2857142857142,1809.642857142857,862.0,859.0,850.1428571428571,833.2142857142857,659.0,655.3333333333334,646.2857142857143,635.7857142857143,2710.0,2706.0,2693.285714285714,2664.5714285714284,2127.0,2117.3333333333335,2096.285714285714,2069.1428571428573,1360.0,1354.0,1340.0,1316.9285714285713,2074.0,2065.0,2050.285714285714,2021.2857142857142,2069.0,2060.0,2041.2857142857142,2013.2857142857142
2020-08-30,1844.0,1844.0,1834.142857142857,1814.642857142857,864.0,862.3333333333334,854.0,837.4285714285714,660.0,658.0,649.8571428571429,638.8571428571429,2714.0,2711.0,2699.1428571428573,2671.9285714285716,2134.0,2127.3333333333335,2105.1428571428573,2077.1428571428573,1365.0,1359.6666666666667,1346.857142857143,1323.0,2084.0,2075.0,2057.714285714286,2029.7857142857142,2072.0,2067.0,2049.0,2021.2857142857142
2020-08-31,1849.0,1845.6666666666667,1839.4285714285713,1819.7857142857142,872.0,866.0,858.4285714285714,841.9285714285714,662.0,660.3333333333334,653.2857142857143,641.8571428571429,2727.0,2717.0,2705.5714285714284,2679.5714285714284,2138.0,2133.0,2113.8571428571427,2084.8571428571427,1374.0,1366.3333333333333,1353.7142857142858,1329.2142857142858,2088.0,2082.0,2064.714285714286,2038.0,2081.0,2074.0,2057.285714285714,2029.2142857142858
2020-09-01,1851.0,1848.0,1844.0,1824.7142857142858,874.0,870.0,862.8571428571429,846.5,664.0,662.0,656.8571428571429,645.0,2728.0,2723.0,2711.4285714285716,2686.8571428571427,2140.0,2137.3333333333335,2122.4285714285716,2092.5,1380.0,1373.0,1360.0,1335.857142857143,2091.0,2087.6666666666665,2071.714285714286,2045.857142857143,2092.0,2081.6666666666665,2066.285714285714,2037.5714285714287
2020-09-02,1853.0,1851.0,1846.142857142857,1829.142857142857,882.0,876.0,867.0,851.2142857142857,666.0,664.0,659.7142857142857,647.8571428571429,2739.0,2731.3333333333335,2718.0,2694.3571428571427,2145.0,2141.0,2129.8571428571427,2100.214285714286,1389.0,1381.0,1367.142857142857,1342.5714285714287,2103.0,2094.0,2080.1428571428573,2054.0,2099.0,2090.6666666666665,2074.8571428571427,2046.0
2020-09-03,1857.0,1853.6666666666667,1848.857142857143,1833.4285714285713,891.0,882.3333333333334,872.2857142857143,856.3571428571429,672.0,667.3333333333334,662.5714285714286,650.9285714285714,2745.0,2737.3333333333335,2724.5714285714284,2701.5,2158.0,2147.6666666666665,2137.5714285714284,2108.1428571428573,1392.0,1387.0,1373.4285714285713,1349.357142857143,2106.0,2100.0,2087.5714285714284,2061.4285714285716,2108.0,2099.6666666666665,2083.0,2054.285714285714
2020-09-04,1863.0,1857.6666666666667,1851.5714285714287,1837.7857142857142,896.0,889.6666666666666,877.2857142857143,861.5714285714286,674.0,670.6666666666666,665.2857142857143,653.9285714285714,2751.0,2745.0,2730.5714285714284,2708.285714285714,2166.0,2156.3333333333335,2144.0,2116.0,1399.0,1393.3333333333333,1379.857142857143,1356.0714285714287,2113.0,2107.3333333333335,2094.1428571428573,2068.6428571428573,2117.0,2108.0,2091.1428571428573,2062.3571428571427
2020-09-05,1867.0,1862.3333333333333,1854.857142857143,1842.0714285714287,896.0,894.3333333333334,882.1428571428571,866.1428571428571,677.0,674.3333333333334,667.8571428571429,657.0714285714286,2761.0,2752.3333333333335,2737.8571428571427,2715.5714285714284,2174.0,2166.0,2150.714285714286,2123.5,1403.0,1398.0,1386.0,1363.0,2121.0,2113.3333333333335,2100.8571428571427,2075.5714285714284,2121.0,2115.3333333333335,2098.5714285714284,2069.9285714285716
2020-09-06,1870.0,1866.6666666666667,1858.5714285714287,1846.357142857143,898.0,896.6666666666666,887.0,870.5,677.0,676.0,670.2857142857143,660.0714285714286,2764.0,2758.6666666666665,2745.0,2722.0714285714284,2182.0,2174.0,2157.5714285714284,2131.3571428571427,1411.0,1404.3333333333333,1392.5714285714287,1369.7142857142858,2123.0,2119.0,2106.4285714285716,2082.0714285714284,2132.0,2123.3333333333335,2107.1428571428573,2078.0714285714284
2020-09-07,1875.0,1870.6666666666667,1862.2857142857142,1850.857142857143,916.0,903.3333333333334,893.2857142857143,875.8571428571429,677.0,677.0,672.4285714285714,662.8571428571429,2767.0,2764.0,2750.714285714286,2728.1428571428573,2187.0,2181.0,2164.5714285714284,2139.214285714286,1414.0,1409.3333333333333,1398.2857142857142,1376.0,2128.0,2124.0,2112.1428571428573,2088.4285714285716,2140.0,2131.0,2115.5714285714284,2086.4285714285716
2020-09-08,1880.0,1875.0,1866.4285714285713,1855.2142857142858,917.0,910.3333333333334,899.4285714285714,881.1428571428571,678.0,677.3333333333334,674.4285714285714,665.6428571428571,2768.0,2766.3333333333335,2756.4285714285716,2733.9285714285716,2191.0,2186.6666666666665,2171.8571428571427,2147.1428571428573,1417.0,1414.0,1403.5714285714287,1381.7857142857142,2131.0,2127.3333333333335,2117.8571428571427,2094.785714285714,2144.0,2138.6666666666665,2123.0,2094.6428571428573
2020-09-09,1884.0,1879.6666666666667,1870.857142857143,1858.5,918.0,917.0,904.5714285714286,885.7857142857143,683.0,679.3333333333334,676.8571428571429,668.2857142857143,2769.0,2768.0,2760.714285714286,2739.3571428571427,2197.0,2191.6666666666665,2179.285714285714,2154.5714285714284,1419.0,1416.6666666666667,1407.857142857143,1387.5,2133.0,2130.6666666666665,2122.1428571428573,2101.1428571428573,2147.0,2143.6666666666665,2129.8571428571427,2102.3571428571427
2020-09-10,1895.0,1886.3333333333333,1876.2857142857142,1862.5714285714287,922.0,919.0,909.0,890.6428571428571,688.0,683.0,679.1428571428571,670.8571428571429,2781.0,2772.6666666666665,2765.8571428571427,2745.214285714286,2216.0,2201.3333333333335,2187.5714285714284,2162.5714285714284,1427.0,1421.0,1412.857142857143,1393.142857142857,2141.0,2135.0,2127.1428571428573,2107.3571428571427,2161.0,2150.6666666666665,2137.4285714285716,2110.214285714286
2020-09-11,1905.0,1894.6666666666667,1882.2857142857142,1866.9285714285713,931.0,923.6666666666666,914.0,895.6428571428571,695.0,688.6666666666666,682.1428571428571,673.7142857142857,2792.0,2780.6666666666665,2771.714285714286,2751.1428571428573,2225.0,2212.6666666666665,2196.0,2170.0,1431.0,1425.6666666666667,1417.4285714285713,1398.642857142857,2141.0,2138.3333333333335,2131.1428571428573,2112.6428571428573,2170.0,2159.3333333333335,2145.0,2118.0714285714284
2020-09-12,1906.0,1902.0,1887.857142857143,1871.357142857143,935.0,929.3333333333334,919.5714285714286,900.8571428571429,697.0,693.3333333333334,685.0,676.4285714285714,2798.0,2790.3333333333335,2777.0,2757.4285714285716,2235.0,2225.3333333333335,2204.714285714286,2177.714285714286,1437.0,1431.6666666666667,1422.2857142857142,1404.142857142857,2152.0,2144.6666666666665,2135.5714285714284,2118.214285714286,2170.0,2167.0,2152.0,2125.285714285714
2020-09-13,1908.0,1906.3333333333333,1893.2857142857142,1875.9285714285713,940.0,935.3333333333334,925.5714285714286,906.2857142857143,698.0,696.6666666666666,688.0,679.1428571428571,2805.0,2798.3333333333335,2782.8571428571427,2763.9285714285716,2245.0,2235.0,2213.714285714286,2185.6428571428573,1440.0,1436.0,1426.4285714285713,1409.5,2154.0,2149.0,2140.0,2123.214285714286,2170.0,2170.0,2157.4285714285716,2132.285714285714
2020-09-14,1914.0,1909.3333333333333,1898.857142857143,1880.5714285714287,944.0,939.6666666666666,929.5714285714286,911.4285714285714,703.0,699.3333333333334,691.7142857142857,682.0714285714286,2812.0,2805.0,2789.285714285714,2770.0,2256.0,2245.3333333333335,2223.5714285714284,2194.0714285714284,1455.0,1444.0,1432.2857142857142,1415.2857142857142,2164.0,2156.6666666666665,2145.1428571428573,2128.6428571428573,2176.0,2172.0,2162.5714285714284,2139.0714285714284
2020-09-15,1917.0,1913.0,1904.142857142857,1885.2857142857142,953.0,945.6666666666666,934.7142857142857,917.0714285714286,709.0,703.3333333333334,696.1428571428571,685.2857142857143,2821.0,2812.6666666666665,2796.8571428571427,2776.6428571428573,2266.0,2255.6666666666665,2234.285714285714,2203.0714285714284,1462.0,1452.3333333333333,1438.7142857142858,1421.142857142857,2167.0,2161.6666666666665,2150.285714285714,2134.0714285714284,2184.0,2176.6666666666665,2168.285714285714,2145.6428571428573
2020-09-16,1928.0,1919.6666666666667,1910.4285714285713,1890.642857142857,960.0,952.3333333333334,940.7142857142857,922.6428571428571,713.0,708.3333333333334,700.4285714285714,688.6428571428571,2823.0,2818.6666666666665,2804.5714285714284,2782.6428571428573,2273.0,2265.0,2245.1428571428573,2212.214285714286,1464.0,1460.3333333333333,1445.142857142857,1426.5,2173.0,2168.0,2156.0,2139.0714285714284,2191.0,2183.6666666666665,2174.5714285714284,2152.214285714286
2020-09-17,1937.0,1927.3333333333333,1916.4285714285713,1896.357142857143,964.0,959.0,946.7142857142857,927.8571428571429,720.0,714.0,705.0,692.0714285714286,2831.0,2825.0,2811.714285714286,2788.785714285714,2291.0,2276.6666666666665,2255.8571428571427,2221.714285714286,1467.0,1464.3333333333333,1450.857142857143,1431.857142857143,2183.0,2174.3333333333335,2162.0,2144.5714285714284,2193.0,2189.3333333333335,2179.1428571428573,2158.285714285714
2020-09-18,1943.0,1936.0,1921.857142857143,1902.0714285714287,974.0,966.0,952.8571428571429,933.4285714285714,722.0,718.3333333333334,708.8571428571429,695.5,2843.0,2832.3333333333335,2819.0,2795.3571428571427,2301.0,2288.3333333333335,2266.714285714286,2231.3571428571427,1472.0,1467.6666666666667,1456.7142857142858,1437.0714285714287,2183.0,2179.6666666666665,2168.0,2149.5714285714284,2196.0,2193.3333333333335,2182.8571428571427,2163.9285714285716
2020-09-19,1945.0,1941.6666666666667,1927.4285714285713,1907.642857142857,978.0,972.0,959.0,939.2857142857143,734.0,725.3333333333334,714.1428571428571,699.5714285714286,2850.0,2841.3333333333335,2826.4285714285716,2801.714285714286,2309.0,2300.3333333333335,2277.285714285714,2241.0,1478.0,1472.3333333333333,1462.5714285714287,1442.4285714285713,2191.0,2185.6666666666665,2173.5714285714284,2154.5714285714284,2202.0,2197.0,2187.4285714285716,2169.714285714286
2020-09-20,1950.0,1946.0,1933.4285714285713,1913.357142857143,978.0,976.6666666666666,964.4285714285714,945.0,734.0,730.0,719.2857142857143,703.6428571428571,2852.0,2848.3333333333335,2833.1428571428573,2808.0,2316.0,2308.6666666666665,2287.4285714285716,2250.5714285714284,1480.0,1476.6666666666667,1468.2857142857142,1447.357142857143,2197.0,2190.3333333333335,2179.714285714286,2159.8571428571427,2204.0,2200.6666666666665,2192.285714285714,2174.8571428571427
2020-09-21,1955.0,1950.0,1939.2857142857142,1919.0714285714287,980.0,978.6666666666666,969.5714285714286,949.5714285714286,738.0,735.3333333333334,724.2857142857143,708.0,2858.0,2853.3333333333335,2839.714285714286,2814.5,2323.0,2316.0,2297.0,2260.285714285714,1488.0,1482.0,1473.0,1452.642857142857,2203.0,2197.0,2185.285714285714,2165.214285714286,2208.0,2204.6666666666665,2196.8571428571427,2179.714285714286
2020-09-22,1955.0,1953.3333333333333,1944.7142857142858,1924.4285714285713,983.0,980.3333333333334,973.8571428571429,954.2857142857143,740.0,737.3333333333334,728.7142857142857,712.4285714285714,2865.0,2858.3333333333335,2846.0,2821.4285714285716,2332.0,2323.6666666666665,2306.4285714285716,2270.3571428571427,1489.0,1485.6666666666667,1476.857142857143,1457.7857142857142,2204.0,2201.3333333333335,2190.5714285714284,2170.4285714285716,2211.0,2207.6666666666665,2200.714285714286,2184.5
2020-09-23,1961.0,1957.0,1949.4285714285713,1929.9285714285713,988.0,983.6666666666666,977.8571428571429,959.2857142857143,744.0,740.6666666666666,733.1428571428571,716.7857142857143,2875.0,2866.0,2853.4285714285716,2829.0,2344.0,2333.0,2316.5714285714284,2280.8571428571427,1494.0,1490.3333333333333,1481.142857142857,1463.142857142857,2208.0,2205.0,2195.5714285714284,2175.785714285714,2216.0,2211.6666666666665,2204.285714285714,2189.4285714285716
2020-09-24,1964.0,1960.0,1953.2857142857142,1934.857142857143,998.0,989.6666666666666,982.7142857142857,964.7142857142857,747.0,743.6666666666666,737.0,721.0,2882.0,2874.0,2860.714285714286,2836.214285714286,2357.0,2344.3333333333335,2326.0,2290.9285714285716,1504.0,1495.6666666666667,1486.4285714285713,1468.642857142857,2212.0,2208.0,2199.714285714286,2180.8571428571427,2221.0,2216.0,2208.285714285714,2193.714285714286
2020-09-25,1977.0,1967.3333333333333,1958.142857142857,1940.0,1002.0,996.0,986.7142857142857,969.7857142857143,749.0,746.6666666666666,740.8571428571429,724.8571428571429,2891.0,2882.6666666666665,2867.5714285714284,2843.285714285714,2368.0,2356.3333333333335,2335.5714285714284,2301.1428571428573,1510.0,1502.6666666666667,1491.857142857143,1474.2857142857142,2215.0,2211.6666666666665,2204.285714285714,2186.1428571428573,2226.0,2221.0,2212.5714285714284,2197.714285714286
2020-09-26,1982.0,1974.3333333333333,1963.4285714285713,1945.4285714285713,1003.0,1001.0,990.2857142857143,974.6428571428571,751.0,749.0,743.2857142857143,728.7142857142857,2891.0,2888.0,2873.4285714285716,2849.9285714285716,2379.0,2368.0,2345.5714285714284,2311.4285714285716,1512.0,1508.6666666666667,1496.7142857142858,1479.642857142857,2218.0,2215.0,2208.1428571428573,2190.8571428571427,2232.0,2226.3333333333335,2216.8571428571427,2202.1428571428573
2020-09-27,1983.0,1980.6666666666667,1968.142857142857,1950.7857142857142,1004.0,1003.0,994.0,979.2142857142857,752.0,750.6666666666666,745.8571428571429,732.5714285714286,2891.0,2891.0,2879.0,2856.0714285714284,2381.0,2376.0,2354.8571428571427,2321.1428571428573,1515.0,1512.3333333333333,1501.7142857142858,1485.0,2222.0,2218.3333333333335,2211.714285714286,2195.714285714286,2233.0,2230.3333333333335,2221.0,2206.6428571428573
2020-09-28,1987.0,1984.0,1972.7142857142858,1956.0,1007.0,1004.6666666666666,997.8571428571429,983.7142857142857,754.0,752.3333333333334,748.1428571428571,736.2142857142857,2895.0,2892.3333333333335,2884.285714285714,2862.0,2387.0,2382.3333333333335,2364.0,2330.5,1520.0,1515.6666666666667,1506.2857142857142,1489.642857142857,2228.0,2222.6666666666665,2215.285714285714,2200.285714285714,2239.0,2234.6666666666665,2225.4285714285716,2211.1428571428573
2020-09-29,1992.0,1987.3333333333333,1978.0,1961.357142857143,1011.0,1007.3333333333334,1001.8571428571429,987.8571428571429,757.0,754.3333333333334,750.5714285714286,739.6428571428571,2898.0,2894.6666666666665,2889.0,2867.5,2390.0,2386.0,2372.285714285714,2339.3571428571427,1522.0,1519.0,1511.0,1493.9285714285713,2232.0,2227.3333333333335,2219.285714285714,2204.9285714285716,2240.0,2237.3333333333335,2229.5714285714284,2215.1428571428573
2020-09-30,1995.0,1991.3333333333333,1982.857142857143,1966.142857142857,1014.0,1010.6666666666666,1005.5714285714286,991.7142857142857,760.0,757.0,752.8571428571429,743.0,2900.0,2897.6666666666665,2892.5714285714284,2873.0,2400.0,2392.3333333333335,2380.285714285714,2348.4285714285716,1528.0,1523.3333333333333,1515.857142857143,1498.5,2233.0,2231.0,2222.8571428571427,2209.214285714286,2244.0,2241.0,2233.5714285714284,2218.9285714285716
2020-10-01,1995.0,1994.0,1987.2857142857142,1970.2857142857142,1020.0,1015.0,1008.7142857142857,995.7142857142857,764.0,760.3333333333334,755.2857142857143,746.1428571428571,2910.0,2902.6666666666665,2896.5714285714284,2878.6428571428573,2423.0,2404.3333333333335,2389.714285714286,2357.8571428571427,1536.0,1528.6666666666667,1520.4285714285713,1503.4285714285713,2242.0,2235.6666666666665,2227.1428571428573,2213.4285714285716,2248.0,2244.0,2237.4285714285716,2222.8571428571427
2020-10-02,2001.0,1997.0,1990.7142857142858,1974.4285714285713,1022.0,1018.6666666666666,1011.5714285714286,999.1428571428571,767.0,763.6666666666666,757.8571428571429,749.3571428571429,2916.0,2908.6666666666665,2900.1428571428573,2883.8571428571427,2441.0,2421.3333333333335,2400.1428571428573,2367.8571428571427,1539.0,1534.3333333333333,1524.5714285714287,1508.2142857142858,2246.0,2240.3333333333335,2231.5714285714284,2217.9285714285716,2255.0,2249.0,2241.5714285714284,2227.0714285714284
2020-10-03,2001.0,1999.0,1993.4285714285713,1978.4285714285713,1033.0,1025.0,1015.8571428571429,1003.0714285714286,770.0,767.0,760.5714285714286,751.9285714285714,2927.0,2917.6666666666665,2905.285714285714,2889.3571428571427,2459.0,2441.0,2411.5714285714284,2378.5714285714284,1542.0,1539.0,1528.857142857143,1512.7857142857142,2246.0,2244.6666666666665,2235.5714285714284,2221.8571428571427,2257.0,2253.3333333333335,2245.1428571428573,2231.0
2020-10-04,2008.0,2003.3333333333333,1997.0,1982.5714285714287,1033.0,1029.3333333333333,1020.0,1007.0,770.0,769.0,763.1428571428571,754.5,2927.0,2923.3333333333335,2910.4285714285716,2894.714285714286,2471.0,2457.0,2424.4285714285716,2389.6428571428573,1545.0,1542.0,1533.142857142857,1517.4285714285713,2248.0,2246.6666666666665,2239.285714285714,2225.5,2258.0,2256.6666666666665,2248.714285714286,2234.8571428571427
2020-10-05,2028.0,2012.3333333333333,2002.857142857143,1987.7857142857142,1033.0,1033.0,1023.7142857142857,1010.7857142857143,774.0,771.3333333333334,766.0,757.0714285714286,2943.0,2932.3333333333335,2917.285714285714,2900.785714285714,2491.0,2473.6666666666665,2439.285714285714,2401.6428571428573,1561.0,1549.3333333333333,1539.0,1522.642857142857,2260.0,2251.3333333333335,2243.8571428571427,2229.5714285714284,2274.0,2263.0,2253.714285714286,2239.5714285714284
2020-10-06,2036.0,2024.0,2009.142857142857,1993.5714285714287,1033.0,1033.0,1026.857142857143,1014.3571428571429,774.0,772.6666666666666,768.4285714285714,759.5,2952.0,2940.6666666666665,2925.0,2907.0,2503.0,2488.3333333333335,2455.4285714285716,2413.8571428571427,1566.0,1557.3333333333333,1545.2857142857142,1528.142857142857,2267.0,2258.3333333333335,2248.8571428571427,2234.0714285714284,2276.0,2269.3333333333335,2258.8571428571427,2244.214285714286
2020-10-07,2036.0,2033.3333333333333,2015.0,1998.9285714285713,1042.0,1036.0,1030.857142857143,1018.2142857142857,780.0,776.0,771.2857142857143,762.0714285714286,2957.0,2950.6666666666665,2933.1428571428573,2912.8571428571427,2523.0,2505.6666666666665,2473.0,2426.6428571428573,1577.0,1568.0,1552.2857142857142,1534.0714285714287,2272.0,2266.3333333333335,2254.4285714285716,2238.6428571428573,2284.0,2278.0,2264.5714285714284,2249.0714285714284
2020-10-08,2043.0,2038.3333333333333,2021.857142857143,2004.5714285714287,1049.0,1041.3333333333333,1035.0,1021.8571428571429,784.0,779.3333333333334,774.1428571428571,764.7142857142857,2972.0,2960.3333333333335,2942.0,2919.285714285714,2546.0,2524.0,2490.5714285714284,2440.1428571428573,1583.0,1575.3333333333333,1559.0,1539.7142857142858,2280.0,2273.0,2259.8571428571427,2243.5,2295.0,2285.0,2271.285714285714,2254.3571428571427
2020-10-09,2055.0,2044.6666666666667,2029.5714285714287,2010.142857142857,1056.0,1049.0,1039.857142857143,1025.7142857142858,788.0,784.0,777.1428571428571,767.5,2985.0,2971.3333333333335,2951.8571428571427,2926.0,2553.0,2540.6666666666665,2506.5714285714284,2453.3571428571427,1590.0,1583.3333333333333,1566.2857142857142,1545.4285714285713,2293.0,2281.6666666666665,2266.5714285714284,2249.0714285714284,2300.0,2293.0,2277.714285714286,2259.6428571428573
2020-10-10,2070.0,2056.0,2039.4285714285713,2016.4285714285713,1058.0,1054.3333333333333,1043.4285714285713,1029.642857142857,788.0,786.6666666666666,779.7142857142857,770.1428571428571,2998.0,2985.0,2962.0,2933.6428571428573,2563.0,2554.0,2521.4285714285716,2466.5,1595.0,1589.3333333333333,1573.857142857143,1551.357142857143,2299.0,2290.6666666666665,2274.1428571428573,2254.8571428571427,2312.0,2302.3333333333335,2285.5714285714284,2265.3571428571427
2020-10-11,2073.0,2066.0,2048.714285714286,2022.857142857143,1068.0,1060.6666666666667,1048.4285714285713,1034.2142857142858,791.0,789.0,782.7142857142857,772.9285714285714,3008.0,2997.0,2973.5714285714284,2942.0,2570.0,2562.0,2535.5714285714284,2480.0,1599.0,1594.6666666666667,1581.5714285714287,1557.357142857143,2299.0,2297.0,2281.4285714285716,2260.3571428571427,2313.0,2308.3333333333335,2293.4285714285716,2271.0714285714284
2020-10-12,2076.0,2073.0,2055.5714285714284,2029.2142857142858,1068.0,1064.6666666666667,1053.4285714285713,1038.5714285714287,791.0,790.0,785.1428571428571,775.5714285714286,3020.0,3008.6666666666665,2984.5714285714284,2950.9285714285716,2577.0,2570.0,2547.8571428571427,2493.5714285714284,1604.0,1599.3333333333333,1587.7142857142858,1563.357142857143,2303.0,2300.3333333333335,2287.5714285714284,2265.714285714286,2325.0,2316.6666666666665,2300.714285714286,2277.214285714286
2020-10-13,2085.0,2078.0,2062.5714285714284,2035.857142857143,1069.0,1068.3333333333333,1058.5714285714287,1042.7142857142858,797.0,793.0,788.4285714285714,778.4285714285714,3032.0,3020.0,2996.0,2960.5,2582.0,2576.3333333333335,2559.1428571428573,2507.285714285714,1613.0,1605.3333333333333,1594.4285714285713,1569.857142857143,2317.0,2306.3333333333335,2294.714285714286,2271.785714285714,2329.0,2322.3333333333335,2308.285714285714,2283.5714285714284
2020-10-14,2088.0,2083.0,2070.0,2042.5,1070.0,1069.0,1062.5714285714287,1046.7142857142858,799.0,795.6666666666666,791.1428571428571,781.2142857142857,3038.0,3030.0,3007.5714285714284,2970.3571428571427,2590.0,2583.0,2568.714285714286,2520.8571428571427,1616.0,1611.0,1600.0,1576.142857142857,2318.0,2312.6666666666665,2301.285714285714,2277.8571428571427,2337.0,2330.3333333333335,2315.8571428571427,2290.214285714286
2020-10-15,2104.0,2092.3333333333335,2078.714285714286,2050.285714285714,1073.0,1070.6666666666667,1066.0,1050.5,808.0,801.3333333333334,794.5714285714286,784.3571428571429,3044.0,3038.0,3017.8571428571427,2979.9285714285716,2612.0,2594.6666666666665,2578.1428571428573,2534.3571428571427,1623.0,1617.3333333333333,1605.7142857142858,1582.357142857143,2334.0,2323.0,2309.0,2284.4285714285716,2339.0,2335.0,2322.1428571428573,2296.714285714286
2020-10-16,2131.0,2107.6666666666665,2089.5714285714284,2059.5714285714284,1077.0,1073.3333333333333,1069.0,1054.4285714285713,810.0,805.6666666666666,797.7142857142857,787.4285714285714,3054.0,3045.3333333333335,3027.714285714286,2989.785714285714,2622.0,2608.0,2588.0,2547.285714285714,1631.0,1623.3333333333333,1611.5714285714287,1588.9285714285713,2344.0,2332.0,2316.285714285714,2291.4285714285716,2346.0,2340.6666666666665,2328.714285714286,2303.214285714286
2020-10-17,2131.0,2122.0,2098.285714285714,2068.8571428571427,1082.0,1077.3333333333333,1072.4285714285713,1057.9285714285713,810.0,809.3333333333334,800.8571428571429,790.2857142857143,3065.0,3054.3333333333335,3037.285714285714,2999.6428571428573,2631.0,2621.6666666666665,2597.714285714286,2559.5714285714284,1639.0,1631.0,1617.857142857143,1595.857142857143,2345.0,2341.0,2322.8571428571427,2298.5,2347.0,2344.0,2333.714285714286,2309.6428571428573
2020-10-18,2138.0,2133.3333333333335,2107.5714285714284,2078.1428571428573,1082.0,1080.3333333333333,1074.4285714285713,1061.4285714285713,812.0,810.6666666666666,803.8571428571429,793.2857142857143,3073.0,3064.0,3046.5714285714284,3010.0714285714284,2634.0,2629.0,2606.8571428571427,2571.214285714286,1642.0,1637.3333333333333,1624.0,1602.7857142857142,2345.0,2344.6666666666665,2329.4285714285716,2305.4285714285716,2349.0,2347.3333333333335,2338.8571428571427,2316.1428571428573
2020-10-19,2142.0,2137.0,2117.0,2086.285714285714,1089.0,1084.3333333333333,1077.4285714285713,1065.4285714285713,816.0,812.6666666666666,807.4285714285714,796.2857142857143,3081.0,3073.0,3055.285714285714,3019.9285714285716,2644.0,2636.3333333333335,2616.4285714285716,2582.1428571428573,1651.0,1644.0,1630.7142857142858,1609.2142857142858,2350.0,2346.6666666666665,2336.1428571428573,2311.8571428571427,2352.0,2349.3333333333335,2342.714285714286,2321.714285714286
2020-10-20,2144.0,2141.3333333333335,2125.4285714285716,2094.0,1090.0,1087.0,1080.4285714285713,1069.5,822.0,816.6666666666666,811.0,799.7142857142857,3089.0,3081.0,3063.4285714285716,3029.714285714286,2649.0,2642.3333333333335,2626.0,2592.5714285714284,1657.0,1650.0,1637.0,1615.7142857142858,2353.0,2349.3333333333335,2341.285714285714,2318.0,2357.0,2352.6666666666665,2346.714285714286,2327.5
